exception, save_state, search_for_vma, handle_mm_fault, restore_state, iret
502, 390, 1686, 390, 69, 268
506, 392, 1923, 362, 71, 269
503, 394, 1751, 410, 67, 270
509, 390, 1591, 390, 67, 271
508, 390, 1664, 388, 71, 274
508, 392, 1666, 689, 73, 274
502, 428, 1828, 347, 82, 262
507, 388, 2696, 376, 71, 271
510, 390, 1675, 392, 67, 272
504, 392, 1674, 376, 77, 272
510, 392, 1578, 363, 77, 272
506, 392, 1560, 420, 69, 270
508, 392, 1788, 457, 69, 272
508, 388, 1708, 414, 70, 272
501, 386, 1662, 388, 71, 272
512, 392, 6492, 2328, 339, 675
508, 390, 3835, 843, 67, 496
506, 390, 3370, 1434, 69, 270
501, 390, 1993, 751, 67, 270
508, 387, 2665, 945, 71, 274
508, 392, 2070, 605, 67, 270
539, 388, 2354, 510, 71, 272
506, 392, 1749, 394, 79, 269
511, 396, 1772, 402, 71, 270
506, 392, 1851, 390, 67, 272
510, 386, 1633, 396, 69, 269
508, 388, 1710, 382, 65, 273
508, 388, 2348, 939, 69, 268
498, 386, 1773, 392, 69, 270
497, 394, 1652, 372, 69, 272
508, 392, 1615, 394, 69, 270
508, 390, 1728, 388, 69, 270
510, 396, 1751, 380, 71, 272
507, 390, 1676, 384, 71, 270
508, 388, 1954, 430, 69, 269
497, 388, 1619, 407, 69, 268
501, 390, 1607, 362, 90, 270
510, 390, 1702, 429, 71, 268
504, 394, 1810, 412, 79, 268
508, 390, 2053, 370, 68, 276
506, 392, 1590, 378, 69, 272
506, 388, 1739, 400, 71, 266
503, 392, 1613, 420, 71, 268
504, 390, 1738, 382, 73, 272
510, 390, 1688, 390, 77, 274
506, 388, 1761, 365, 71, 268
508, 388, 1556, 388, 71, 272
508, 388, 1722, 380, 71, 268
508, 388, 2584, 438, 67, 273
502, 390, 1613, 459, 71, 268
496, 390, 1688, 362, 71, 272
506, 396, 1747, 433, 79, 272
512, 390, 1830, 408, 71, 422
508, 394, 1572, 400, 71, 272
506, 388, 1692, 390, 71, 278
506, 388, 1755, 426, 69, 271
493, 392, 1623, 396, 76, 272
499, 390, 1625, 357, 69, 270
510, 388, 1688, 433, 69, 272
511, 390, 1729, 410, 77, 268
510, 388, 1592, 401, 67, 270
508, 388, 1700, 402, 77, 270
512, 390, 1769, 398, 69, 274
506, 390, 1685, 394, 69, 268
504, 392, 1602, 368, 68, 270
508, 387, 1814, 413, 69, 269
508, 390, 2738, 823, 87, 270
508, 388, 1598, 384, 84, 274
508, 396, 1658, 374, 74, 276
508, 392, 1812, 396, 69, 270
496, 390, 1647, 402, 70, 270
503, 390, 1660, 370, 69, 268
508, 386, 1659, 378, 71, 270
510, 388, 1767, 400, 67, 274
508, 392, 1623, 374, 69, 272
508, 388, 1645, 373, 67, 274
508, 390, 1700, 400, 69, 268
498, 392, 1696, 420, 77, 270
498, 390, 1607, 355, 71, 271
509, 388, 1778, 412, 67, 272
506, 390, 1627, 375, 72, 270
508, 388, 1708, 402, 77, 270
506, 394, 1710, 368, 83, 266
507, 392, 1670, 400, 67, 270
497, 388, 1607, 428, 80, 274
498, 390, 1655, 380, 72, 272
509, 390, 2560, 435, 69, 268
508, 394, 1690, 407, 67, 272
508, 394, 1564, 371, 69, 270
510, 390, 1748, 364, 69, 274
510, 387, 1924, 410, 69, 272
506, 390, 1698, 367, 69, 270
506, 388, 1607, 390, 69, 270
508, 388, 1686, 437, 71, 270
510, 390, 1788, 404, 69, 266
508, 390, 2369, 382, 69, 266
508, 388, 1712, 372, 80, 272
510, 388, 1696, 386, 77, 269
512, 390, 1586, 600, 83, 271
508, 388, 1659, 370, 77, 268
506, 394, 1777, 418, 69, 273
506, 390, 1785, 406, 82, 272
507, 395, 1580, 382, 69, 266
508, 392, 1767, 390, 69, 270
508, 392, 1678, 374, 69, 270
512, 388, 2165, 415, 69, 268
500, 386, 1609, 366, 69, 270
508, 394, 3656, 1363, 69, 268
506, 392, 1773, 363, 71, 268
510, 392, 1554, 380, 80, 274
508, 390, 1746, 371, 67, 273
508, 394, 1753, 378, 67, 274
506, 390, 1936, 404, 69, 277
504, 386, 1734, 392, 67, 270
504, 394, 1733, 380, 81, 278
506, 388, 2277, 392, 71, 264
510, 394, 1654, 392, 69, 270
508, 388, 1696, 402, 71, 270
512, 386, 1696, 429, 67, 274
508, 390, 1700, 408, 69, 272
498, 388, 1710, 406, 69, 273
506, 390, 1718, 374, 81, 294
508, 390, 1651, 398, 67, 270
512, 394, 1570, 394, 69, 268
510, 388, 1739, 394, 76, 272
510, 392, 2092, 398, 69, 278
510, 390, 1972, 372, 81, 275
496, 392, 1730, 390, 71, 268
508, 388, 1726, 396, 71, 272
511, 390, 1650, 402, 77, 271
506, 388, 1618, 447, 69, 270
510, 388, 1722, 400, 71, 266
506, 392, 1702, 378, 71, 268
506, 390, 1977, 370, 71, 272
502, 388, 1716, 390, 71, 268
510, 386, 1722, 400, 69, 268
508, 392, 1755, 407, 71, 272
509, 390, 1611, 390, 71, 268
506, 392, 1651, 713, 65, 275
502, 388, 1671, 396, 71, 268
508, 390, 1712, 401, 69, 272
508, 392, 1621, 406, 69, 272
508, 392, 1704, 402, 80, 272
508, 394, 1755, 406, 79, 272
506, 390, 1631, 408, 79, 268
497, 390, 2615, 378, 75, 272
504, 392, 1741, 398, 85, 271
507, 429, 1859, 323, 71, 276
507, 392, 1579, 764, 67, 271
504, 388, 1891, 402, 69, 268
508, 417, 4040, 1257, 69, 272
510, 388, 1706, 364, 69, 268
510, 386, 1800, 367, 73, 272
510, 390, 1641, 428, 67, 269
502, 390, 1662, 402, 75, 272
506, 392, 1627, 400, 75, 272
504, 388, 2009, 380, 71, 270
510, 390, 2094, 380, 71, 268
508, 386, 1625, 382, 67, 274
508, 388, 1686, 399, 67, 270
510, 392, 1629, 404, 76, 266
510, 394, 1899, 364, 80, 282
505, 390, 1650, 394, 67, 268
500, 387, 1589, 396, 71, 268
510, 390, 1708, 402, 67, 272
508, 388, 1938, 418, 69, 270
498, 388, 1735, 392, 75, 270
504, 388, 1655, 362, 69, 271
508, 390, 1613, 441, 67, 274
510, 390, 1735, 416, 67, 270
510, 388, 1582, 375, 82, 270
510, 388, 1650, 370, 67, 274
504, 388, 1669, 406, 67, 270
507, 388, 1674, 416, 71, 270
504, 8430, 1919, 414, 89, 287
508, 388, 1724, 378, 67, 271
510, 392, 1732, 384, 75, 276
508, 392, 1568, 378, 69, 268
506, 390, 1582, 378, 69, 270
500, 388, 1828, 404, 69, 270
508, 390, 1893, 421, 72, 270
500, 390, 1737, 398, 75, 270
504, 388, 1773, 375, 80, 272
510, 390, 1744, 402, 81, 270
510, 390, 1582, 390, 79, 272
510, 390, 1692, 412, 69, 272
509, 395, 1663, 432, 72, 274
502, 390, 1625, 408, 69, 270
500, 390, 1808, 390, 77, 268
508, 388, 1751, 406, 68, 278
509, 388, 1688, 414, 71, 272
506, 392, 1668, 374, 76, 270
505, 390, 1672, 429, 77, 272
510, 388, 1710, 400, 71, 272
506, 388, 1966, 380, 77, 266
496, 390, 1621, 406, 71, 270
512, 390, 1722, 396, 71, 274
510, 394, 1732, 394, 69, 272
510, 390, 1692, 398, 69, 272
506, 388, 1706, 374, 69, 266
508, 388, 1732, 433, 67, 270
502, 388, 1645, 430, 71, 268
506, 388, 1578, 365, 75, 272
508, 390, 1672, 380, 69, 270
511, 392, 1863, 402, 82, 268
508, 390, 1570, 386, 67, 268
508, 386, 1720, 382, 69, 282
508, 392, 1773, 396, 79, 281
501, 390, 1674, 394, 71, 268
505, 388, 1599, 353, 81, 271
508, 387, 1760, 394, 67, 272
509, 390, 1737, 398, 81, 270
510, 390, 1625, 375, 89, 273
509, 388, 1698, 419, 71, 266
508, 386, 2299, 394, 69, 269
502, 390, 1686, 398, 69, 272
501, 388, 1611, 362, 67, 270
507, 390, 1743, 398, 69, 268
510, 388, 1906, 386, 71, 278
510, 388, 2478, 396, 71, 272
505, 386, 1676, 370, 69, 272
508, 392, 1666, 406, 67, 272
499, 390, 1678, 402, 75, 270
506, 388, 1665, 390, 75, 272
510, 392, 2157, 411, 67, 268
507, 388, 1833, 416, 69, 268
501, 390, 1739, 400, 69, 268
506, 390, 1745, 402, 71, 267
510, 388, 2031, 405, 65, 274
508, 390, 1574, 380, 67, 268
507, 392, 1674, 376, 71, 272
508, 390, 1739, 437, 71, 270
504, 392, 1704, 403, 69, 272
505, 388, 1581, 394, 67, 270
506, 388, 1728, 394, 71, 270
508, 390, 1740, 414, 68, 270
509, 386, 1571, 375, 93, 8861
506, 390, 1731, 378, 67, 273
508, 388, 1748, 398, 75, 278
507, 386, 1668, 420, 69, 272
504, 388, 1731, 370, 77, 268
508, 390, 1717, 371, 75, 274
508, 390, 1659, 382, 69, 270
510, 388, 1594, 392, 79, 272
508, 390, 1714, 380, 69, 273
506, 388, 2279, 416, 69, 270
507, 390, 1963, 388, 67, 270
500, 388, 1952, 396, 69, 268
506, 390, 1726, 368, 69, 268
508, 390, 1709, 412, 69, 274
508, 394, 1536, 383, 69, 268
508, 388, 1629, 380, 69, 272
510, 392, 1631, 426, 69, 272
507, 390, 1680, 461, 77, 268
502, 386, 2021, 373, 75, 272
507, 396, 1678, 368, 67, 274
508, 390, 1706, 650, 71, 270
526, 422, 1640, 402, 69, 268
504, 390, 1649, 363, 69, 270
508, 390, 1850, 416, 71, 272
510, 386, 1759, 399, 76, 270
500, 388, 1728, 392, 69, 272
508, 390, 1690, 377, 71, 270
509, 390, 1835, 396, 69, 272
510, 386, 1572, 378, 70, 270
506, 390, 1696, 402, 69, 269
508, 390, 1660, 398, 69, 272
510, 386, 1623, 416, 81, 273
500, 390, 1651, 388, 67, 270
510, 392, 1761, 416, 80, 286
508, 394, 1690, 407, 80, 272
510, 388, 12210, 622, 88, 272
506, 388, 1592, 370, 67, 272
508, 394, 1870, 400, 71, 270
508, 384, 1731, 378, 69, 274
502, 388, 1710, 400, 69, 270
510, 388, 1722, 368, 67, 270
511, 390, 1632, 408, 69, 270
510, 390, 1653, 370, 69, 270
508, 390, 1706, 369, 67, 275
508, 388, 1696, 406, 69, 270
508, 388, 1670, 402, 69, 270
504, 390, 1558, 394, 67, 271
508, 390, 1974, 418, 71, 268
508, 388, 1729, 402, 81, 273
510, 394, 1605, 400, 79, 271
506, 394, 1704, 399, 69, 266
508, 390, 1670, 414, 67, 271
537, 392, 1889, 321, 69, 270
508, 390, 1627, 372, 67, 274
506, 386, 1718, 371, 71, 270
508, 386, 1687, 408, 69, 272
506, 392, 1661, 390, 69, 272
510, 388, 2076, 407, 71, 268
507, 392, 1703, 409, 81, 271
512, 386, 1683, 401, 69, 271
502, 394, 1607, 400, 75, 272
510, 392, 1645, 392, 67, 270
510, 394, 1663, 404, 77, 272
506, 388, 1619, 396, 71, 270
508, 388, 1660, 426, 77, 277
508, 386, 1773, 441, 81, 271
510, 386, 1694, 376, 67, 268
501, 388, 2253, 410, 67, 270
512, 390, 1611, 388, 67, 273
511, 390, 2928, 419, 69, 268
1038, 392, 5381, 1601, 69, 274
836, 390, 4217, 2460, 181, 270
504, 390, 2868, 776, 69, 271
835, 392, 2395, 1676, 69, 272
536, 388, 1696, 604, 67, 281
705, 388, 2734, 1044, 69, 272
512, 388, 1692, 1183, 69, 271
508, 386, 1793, 376, 67, 272
510, 388, 1618, 622, 71, 272
508, 390, 1674, 404, 73, 274
510, 390, 1610, 406, 71, 274
502, 388, 2105, 420, 69, 272
500, 388, 1553, 612, 71, 268
508, 390, 1720, 370, 77, 274
506, 392, 1639, 408, 71, 270
508, 394, 1556, 400, 69, 266
506, 392, 1749, 383, 71, 268
508, 392, 1937, 400, 68, 272
510, 390, 1976, 394, 75, 274
512, 394, 2037, 392, 77, 270
510, 390, 1568, 364, 71, 274
508, 392, 2703, 369, 67, 270
509, 386, 2373, 402, 67, 272
498, 394, 1708, 397, 71, 268
509, 394, 1780, 374, 71, 272
508, 390, 1662, 384, 71, 274
505, 394, 1563, 392, 79, 270
506, 394, 2059, 378, 71, 268
505, 386, 1662, 403, 67, 271
508, 388, 1820, 409, 69, 272
505, 388, 1768, 394, 69, 268
508, 387, 1642, 403, 67, 273
508, 394, 1680, 360, 71, 268
512, 390, 1648, 429, 69, 270
502, 388, 1598, 372, 71, 270
508, 390, 2151, 664, 71, 272
507, 386, 1751, 406, 67, 271
508, 390, 1623, 392, 71, 332
509, 388, 1656, 394, 69, 272
509, 390, 1753, 404, 71, 270
510, 390, 2053, 453, 73, 270
502, 388, 1566, 404, 67, 274
506, 390, 1720, 400, 67, 273
510, 390, 1686, 404, 69, 272
498, 392, 1637, 427, 67, 271
504, 388, 1692, 366, 69, 272
510, 390, 1816, 378, 81, 270
504, 394, 1753, 376, 69, 270
505, 390, 1591, 388, 67, 270
510, 388, 1669, 393, 79, 270
512, 390, 1656, 396, 69, 272
510, 388, 1663, 425, 67, 266
502, 386, 2088, 402, 71, 270
506, 388, 1696, 401, 67, 270
510, 390, 1732, 410, 71, 269
498, 394, 1629, 469, 71, 272
503, 388, 3057, 380, 75, 270
506, 388, 1655, 370, 69, 270
508, 392, 1746, 407, 71, 268
508, 388, 1572, 400, 71, 270
508, 392, 1684, 372, 71, 268
508, 392, 1798, 378, 69, 270
500, 392, 1777, 384, 77, 274
500, 388, 1574, 402, 71, 268
506, 386, 1811, 362, 67, 272
508, 388, 1801, 398, 73, 272
502, 392, 2638, 400, 81, 279
504, 392, 2267, 368, 69, 272
510, 388, 2095, 390, 69, 273
508, 388, 1739, 411, 69, 268
508, 388, 1627, 414, 69, 268
507, 392, 1672, 382, 75, 273
508, 390, 1637, 433, 72, 280
507, 390, 1981, 400, 71, 270
498, 390, 1653, 392, 75, 272
512, 392, 2159, 379, 77, 272
508, 390, 1761, 721, 70, 276
508, 392, 1706, 400, 71, 270
510, 388, 1694, 403, 69, 268
506, 390, 1625, 406, 71, 273
508, 388, 1747, 374, 67, 270
500, 390, 1580, 418, 69, 274
510, 396, 1800, 380, 71, 272
507, 392, 1690, 402, 67, 270
508, 392, 1578, 390, 71, 270
508, 390, 1846, 382, 81, 280
512, 390, 1678, 404, 77, 270
509, 388, 1914, 422, 69, 268
498, 388, 1804, 392, 80, 272
506, 388, 1883, 382, 67, 272
508, 392, 1662, 412, 67, 274
508, 394, 1574, 380, 67, 273
506, 388, 1669, 374, 81, 270
508, 392, 1700, 405, 67, 272
508, 392, 2260, 406, 67, 269
497, 388, 1944, 390, 67, 272
508, 390, 1710, 380, 75, 268
508, 388, 1653, 410, 67, 272
510, 394, 1541, 390, 67, 272
510, 388, 1725, 372, 71, 270
508, 388, 1724, 394, 70, 270
508, 390, 1767, 420, 79, 270
498, 386, 1696, 380, 77, 272
504, 392, 1706, 376, 75, 272
510, 392, 1893, 384, 75, 272
506, 398, 1564, 411, 69, 268
510, 392, 1647, 380, 77, 270
507, 388, 1701, 406, 69, 275
510, 400, 4522, 1023, 237, 268
502, 390, 1745, 392, 67, 270
508, 386, 1734, 412, 69, 274
510, 390, 1663, 386, 69, 271
505, 396, 1560, 382, 72, 268
508, 390, 1648, 372, 71, 268
510, 386, 1666, 400, 69, 270
508, 386, 2196, 406, 69, 268
502, 392, 1875, 388, 71, 266
508, 394, 1700, 409, 71, 272
508, 392, 1640, 399, 75, 272
510, 390, 1639, 400, 71, 268
508, 394, 1686, 390, 70, 268
510, 388, 1700, 396, 71, 268
506, 390, 2047, 437, 79, 270
562, 431, 1661, 327, 75, 273
510, 390, 1761, 378, 69, 267
510, 394, 2720, 406, 67, 272
506, 386, 1562, 384, 68, 270
510, 390, 1964, 362, 79, 276
508, 392, 1617, 411, 71, 705
508, 388, 1763, 477, 68, 268
500, 392, 1587, 412, 69, 276
508, 390, 1739, 420, 79, 273
508, 388, 1765, 398, 77, 270
508, 388, 1610, 417, 71, 268
508, 390, 1635, 380, 67, 279
508, 388, 2525, 378, 67, 270
507, 388, 1739, 374, 76, 272
497, 392, 1595, 384, 67, 274
510, 392, 1938, 447, 67, 268
508, 388, 1753, 388, 69, 272
512, 386, 1605, 377, 69, 274
509, 388, 1780, 388, 69, 272
508, 390, 1676, 406, 72, 268
509, 386, 1916, 399, 69, 274
500, 394, 2289, 432, 79, 270
508, 388, 1721, 364, 70, 270
508, 390, 1716, 374, 68, 272
508, 392, 1574, 382, 83, 267
508, 390, 1558, 372, 67, 278
509, 386, 1700, 394, 67, 273
512, 394, 2194, 410, 69, 271
497, 388, 1617, 392, 69, 272
506, 394, 1727, 365, 69, 271
506, 390, 1684, 400, 75, 272
504, 390, 1590, 385, 69, 272
512, 390, 1688, 382, 69, 268
508, 396, 1703, 410, 69, 274
508, 392, 1631, 380, 69, 272
498, 390, 1820, 392, 69, 272
508, 388, 1662, 396, 70, 270
506, 392, 1670, 372, 69, 270
508, 390, 1619, 402, 69, 271
506, 388, 1639, 376, 76, 270
509, 388, 1700, 419, 69, 272
508, 390, 2328, 416, 69, 274
504, 388, 1598, 396, 71, 268
507, 388, 2414, 431, 67, 270
506, 390, 1746, 400, 71, 270
504, 388, 1607, 392, 67, 268
506, 386, 1999, 376, 68, 270
506, 386, 2102, 413, 69, 272
509, 390, 1701, 404, 71, 270
507, 392, 1607, 392, 69, 273
512, 392, 1785, 390, 69, 268
512, 390, 1816, 437, 69, 268
508, 390, 1911, 425, 71, 268
496, 390, 1698, 398, 69, 270
510, 390, 1812, 378, 68, 272
508, 390, 1659, 412, 71, 268
508, 386, 1594, 370, 75, 272
508, 388, 1680, 370, 68, 270
508, 388, 1794, 404, 81, 270
506, 386, 1893, 396, 67, 273
502, 386, 2937, 366, 67, 273
508, 390, 1688, 382, 83, 268
508, 396, 1657, 370, 71, 268
512, 394, 1950, 370, 69, 272
501, 393, 1738, 343, 77, 271
509, 394, 1762, 396, 67, 270
506, 467, 1743, 425, 77, 268
506, 385, 1542, 376, 75, 274
507, 388, 1670, 376, 71, 268
508, 390, 1671, 404, 69, 271
507, 390, 2235, 394, 70, 270
500, 388, 2041, 386, 69, 270
509, 393, 1663, 378, 72, 272
510, 394, 1698, 414, 71, 269
507, 392, 1573, 404, 72, 272
504, 386, 1721, 390, 71, 267
510, 392, 1661, 416, 71, 268
508, 390, 1688, 404, 69, 272
504, 388, 1562, 394, 79, 277
508, 390, 1753, 439, 67, 270
508, 392, 2468, 403, 71, 274
506, 392, 1538, 397, 69, 270
506, 388, 1746, 394, 83, 266
508, 388, 2169, 394, 80, 270
506, 388, 1641, 428, 67, 274
502, 390, 1917, 394, 80, 270
508, 396, 1684, 398, 69, 281
510, 388, 2423, 431, 77, 268
506, 392, 1582, 380, 85, 275
510, 388, 1672, 418, 71, 267
508, 390, 2319, 406, 69, 273
510, 396, 1706, 394, 69, 270
500, 394, 1568, 422, 71, 271
505, 388, 1749, 370, 80, 268
506, 396, 1637, 400, 68, 272
506, 392, 1647, 390, 69, 272
506, 394, 1729, 413, 69, 268
505, 388, 1701, 390, 69, 274
508, 392, 2420, 451, 71, 275
502, 388, 1664, 392, 67, 270
512, 388, 2316, 380, 69, 270
514, 388, 1657, 404, 71, 272
508, 390, 1534, 394, 69, 270
508, 390, 1677, 382, 85, 272
506, 392, 1643, 402, 71, 268
506, 390, 1739, 404, 71, 266
500, 388, 1584, 381, 69, 273
507, 388, 1733, 374, 71, 270
510, 390, 1673, 404, 69, 268
508, 390, 1578, 384, 71, 266
510, 386, 1639, 392, 69, 268
510, 390, 2044, 411, 67, 268
509, 392, 2275, 405, 69, 271
531, 430, 1733, 396, 69, 270
507, 390, 1577, 380, 69, 268
508, 388, 1712, 401, 71, 273
506, 390, 1582, 427, 69, 272
508, 388, 1647, 398, 77, 271
508, 390, 1659, 406, 69, 273
502, 386, 1930, 402, 75, 273
506, 390, 2208, 382, 75, 272
509, 390, 1686, 422, 69, 270
506, 390, 1775, 432, 69, 270
509, 390, 1589, 402, 77, 272
507, 390, 1904, 394, 67, 280
506, 390, 1696, 427, 69, 277
506, 390, 1995, 441, 69, 272
506, 388, 1663, 373, 79, 268
510, 394, 1755, 410, 79, 273
508, 390, 1822, 419, 75, 273
510, 386, 2143, 386, 67, 270
508, 388, 1655, 376, 69, 268
509, 386, 1735, 374, 71, 274
508, 390, 1643, 400, 69, 268
503, 392, 1723, 370, 67, 272
510, 392, 1782, 402, 71, 280
512, 388, 1761, 367, 73, 274
507, 386, 1583, 369, 69, 268
511, 386, 1700, 370, 69, 270
506, 398, 2072, 410, 69, 268
508, 394, 2023, 366, 71, 270
502, 528, 1875, 427, 90, 262
508, 390, 1782, 392, 72, 272
508, 390, 1608, 433, 71, 268
508, 392, 1683, 415, 71, 270
510, 388, 1696, 392, 67, 274
510, 390, 1765, 402, 71, 270
500, 386, 1790, 409, 75, 268
508, 388, 1613, 362, 69, 270
508, 390, 1978, 414, 75, 270
508, 386, 1730, 400, 77, 270
510, 387, 1560, 420, 75, 272
508, 390, 1682, 396, 71, 272
506, 392, 1621, 412, 67, 272
510, 390, 1796, 431, 69, 273
504, 388, 1532, 370, 71, 268
506, 394, 1786, 433, 69, 272
510, 388, 1692, 394, 69, 271
503, 390, 1658, 408, 69, 270
509, 388, 1946, 380, 69, 268
508, 388, 2064, 386, 69, 272
501, 390, 1757, 372, 71, 268
502, 388, 1635, 357, 72, 268
510, 390, 1595, 394, 71, 272
508, 390, 1704, 380, 71, 271
508, 388, 1572, 376, 71, 272
512, 553, 4700, 1436, 71, 272
500, 390, 3688, 620, 177, 270
502, 390, 2641, 665, 80, 270
502, 390, 1923, 567, 73, 270
536, 386, 2064, 773, 69, 270
508, 402, 1887, 696, 67, 282
827, 388, 2263, 1182, 71, 470
498, 392, 1869, 368, 69, 269
510, 392, 1875, 384, 69, 557
510, 388, 1767, 400, 71, 268
510, 390, 2332, 374, 85, 282
511, 388, 1733, 372, 67, 274
508, 396, 1737, 370, 69, 270
508, 390, 2007, 378, 67, 274
502, 390, 1617, 374, 69, 271
508, 390, 1733, 371, 71, 275
510, 386, 1775, 382, 69, 268
506, 394, 1749, 394, 67, 270
508, 390, 1667, 396, 68, 270
508, 388, 1750, 433, 71, 270
504, 390, 2123, 400, 71, 273
501, 393, 1600, 360, 67, 270
512, 390, 1749, 398, 69, 270
512, 386, 1779, 404, 71, 274
508, 392, 1587, 368, 69, 270
507, 390, 1680, 368, 67, 274
510, 388, 1720, 406, 67, 274
509, 388, 2015, 410, 71, 268
501, 392, 1745, 388, 78, 270
508, 390, 1678, 380, 69, 270
508, 392, 1800, 388, 77, 270
510, 390, 1595, 407, 67, 270
508, 388, 1672, 408, 71, 268
510, 388, 2618, 409, 67, 272
505, 390, 1969, 426, 71, 267
502, 392, 1586, 388, 67, 272
510, 388, 1735, 367, 71, 272
507, 390, 1829, 407, 69, 271
510, 388, 1625, 408, 67, 274
508, 396, 2125, 774, 72, 268
507, 390, 1845, 422, 67, 271
508, 386, 2484, 431, 67, 270
506, 388, 3168, 378, 79, 268
504, 394, 2289, 396, 67, 272
508, 388, 1783, 394, 69, 268
508, 390, 1553, 390, 67, 270
512, 388, 2182, 402, 78, 270
510, 388, 1824, 402, 77, 276
510, 392, 1903, 400, 67, 272
499, 392, 1595, 380, 81, 270
508, 394, 2222, 372, 69, 272
508, 392, 1883, 406, 69, 272
508, 386, 1672, 399, 69, 268
506, 388, 2452, 374, 69, 268
508, 390, 1918, 364, 69, 272
508, 390, 2352, 392, 69, 270
504, 390, 2202, 408, 67, 272
510, 388, 1887, 382, 71, 272
508, 390, 1841, 451, 71, 272
508, 388, 1606, 396, 71, 268
506, 388, 2175, 368, 67, 272
507, 386, 2115, 404, 69, 272
510, 388, 2391, 403, 75, 270
501, 392, 1711, 392, 79, 272
503, 390, 2131, 384, 75, 268
505, 392, 1859, 396, 69, 270
507, 393, 1560, 396, 71, 270
506, 388, 1818, 376, 71, 268
510, 388, 1787, 415, 69, 268
500, 390, 1919, 445, 77, 272
504, 388, 1749, 384, 77, 270
507, 388, 2212, 388, 77, 272
510, 392, 2117, 414, 77, 272
506, 396, 1579, 392, 69, 270
506, 390, 2238, 396, 73, 270
506, 390, 2240, 372, 67, 271
508, 388, 1767, 369, 69, 270
504, 390, 1572, 390, 75, 272
508, 392, 1828, 376, 80, 272
508, 390, 1788, 412, 71, 270
507, 388, 1621, 374, 69, 270
508, 386, 2163, 370, 69, 272
508, 388, 2300, 378, 71, 270
510, 390, 1885, 394, 69, 272
504, 388, 1657, 388, 77, 270
510, 388, 2051, 374, 69, 273
508, 390, 1786, 388, 77, 270
505, 388, 1631, 394, 69, 272
500, 388, 1769, 357, 81, 270
508, 388, 1785, 402, 69, 268
507, 388, 1985, 440, 67, 272
500, 392, 1617, 394, 69, 270
512, 390, 2344, 413, 80, 272
506, 392, 1800, 423, 77, 272
500, 388, 1570, 421, 71, 270
501, 390, 2003, 361, 67, 270
506, 392, 2334, 398, 69, 274
512, 428, 1782, 411, 79, 273
500, 394, 5175, 2255, 329, 269
508, 388, 2523, 423, 71, 272
512, 388, 1763, 402, 69, 329
508, 390, 1878, 406, 69, 269
500, 388, 2405, 382, 71, 273
508, 396, 2157, 760, 73, 270
510, 388, 1887, 402, 69, 497
500, 416, 1660, 400, 71, 272
502, 388, 2147, 374, 69, 269
509, 386, 1999, 410, 67, 268
507, 392, 1782, 429, 75, 270
501, 390, 1595, 398, 77, 270
508, 390, 2226, 375, 69, 270
508, 390, 1788, 396, 69, 268
504, 388, 2242, 402, 69, 272
504, 390, 2188, 374, 69, 272
509, 388, 2405, 402, 69, 270
510, 388, 1885, 407, 69, 274
508, 394, 1779, 333, 69, 269
504, 388, 1755, 408, 68, 272
508, 388, 1865, 417, 67, 272
510, 388, 1948, 408, 71, 270
504, 388, 1568, 404, 71, 266
506, 392, 2110, 406, 81, 271
506, 390, 2121, 404, 67, 275
506, 390, 1647, 408, 71, 271
502, 386, 2041, 368, 76, 266
507, 392, 2743, 422, 74, 278
506, 390, 1771, 404, 79, 425
508, 388, 1647, 380, 76, 656
510, 390, 2043, 390, 71, 268
510, 392, 1810, 367, 69, 270
508, 388, 2594, 379, 71, 268
498, 392, 2724, 382, 67, 270
508, 390, 2204, 380, 71, 278
509, 392, 1707, 410, 69, 270
498, 394, 1706, 406, 84, 270
502, 390, 2025, 369, 67, 274
512, 392, 1852, 398, 69, 274
511, 390, 1786, 400, 77, 269
510, 388, 1611, 366, 68, 272
508, 386, 1994, 376, 79, 269
512, 390, 1938, 431, 73, 280
506, 390, 1828, 459, 69, 270
496, 386, 2104, 429, 67, 272
506, 388, 2159, 368, 67, 274
510, 555, 1856, 402, 82, 270
510, 388, 1950, 412, 79, 268
512, 388, 1810, 382, 71, 270
508, 390, 2245, 386, 69, 268
506, 388, 1791, 404, 70, 270
502, 388, 1617, 388, 72, 272
505, 390, 2066, 382, 69, 271
507, 392, 2156, 396, 67, 273
512, 388, 1643, 421, 71, 272
502, 390, 2100, 382, 76, 268
508, 390, 2277, 439, 71, 268
506, 388, 1826, 396, 71, 279
502, 390, 1558, 386, 75, 266
504, 392, 2157, 404, 69, 266
509, 390, 1780, 427, 69, 273
502, 387, 1646, 409, 69, 270
504, 392, 2243, 360, 69, 270
510, 388, 2167, 407, 72, 272
510, 392, 2608, 416, 71, 274
500, 390, 1670, 392, 71, 273
509, 388, 2058, 376, 67, 269
508, 392, 1824, 401, 69, 272
506, 396, 2029, 375, 77, 270
504, 390, 2021, 358, 69, 272
510, 388, 2281, 449, 75, 272
508, 386, 1822, 429, 78, 270
502, 390, 2628, 733, 83, 271
510, 388, 2271, 413, 79, 276
506, 388, 2167, 420, 71, 272
508, 392, 1641, 390, 71, 274
505, 390, 2290, 357, 82, 268
508, 388, 1763, 396, 69, 272
508, 390, 1828, 394, 67, 268
502, 388, 1639, 369, 67, 270
508, 390, 2322, 375, 71, 272
508, 388, 1832, 398, 71, 270
